,search_string,name,score
82188,Premiere Physical Therapy,Premier Power Renewable Energy Inc,0.9003072760906828
85077,Williamson County,Williams Pipeline Partners LP,0.9002825038938101
80485,Rockford Metropolitan Agency for Planning,Rockford Corp,0.9002243505437355
87197,Road Commission,Acadia Realty Trust,0.9002045114176143
7784,San Diego Association of Governments,San Diego Gas & Electric Co,0.9002030874147946
9561,California Pan-Ethnic Health Network,California Republic Bancorp,0.9001957449366886
12325,Children's Medical Services,Childrens Place Inc,0.900189935495431
15429,Investment Industry Association of Canada,Investment Technology Group Inc.,0.9001846074164556
81364,COMPASS,COMPASS Income Fund,0.9001742250767069
6000,Colorado East Bank & Trust,Colorado Interstate Gas Co,0.9001527759939537
86855,Altria Client Services Inc.,Altair Nanotechnologies Inc,0.9001429338332948
82064,Great Kate! Construction Company,Great Panther Silver Ltd,0.9001297959922401
12303,Children Health Advocates,Childrens Place Inc,0.9000949602612521
6985,Federation of State Medical Boards,Federal Realty Investment Trust,0.9000898006548249
86373,Fresh Starts,Fresh Market Inc,0.9000875252864564
76965,"Heartland Communities, Inc",Heartland Payment Systems Inc,0.9000678112181684
87849,"EcoHeat Solutions, LLC",Ecopetrol SA,0.9000359623384226
82126,Simmons SIRVEY Corporation,Simmons First National Corp,0.9000260561175447
69649,Interactive Advertising Bureau,Interactive Media Technology,0.9000237248351569
51721,Marathon Petroleum Company,Marathon Petroleum Corp,0.9938444026612624
51206,"Tyler Technolgies, Inc.",Tyler Technologies Inc.,0.9922664376751423
51731,Marathon Petroleum Company LP,Marathon Petroleum Corp,0.9910061960610448
50975,"OraSure Technolgies, Inc.",OraSure Technologies Inc,0.9907651844175344
33343,"Comprehensive Pharmacy Services, Inc.",Comprehensive Care Corp,0.9897314113705755
27258,Alliance Data Systems Corporation,Alliance Data Systems Corp,0.9878422077532462
45385,Matthews Interntaional Corporation,Matthews International Corp,0.9877684389990508
30730,New York Life Insurance Company,New York Life Insurance Co,0.9867496009341142
41461,Southwestern Electric Power Company,Southwestern Electric Power Co,0.9863911021745768
51893,Clearwater Paper Corporation,Clearwater Paper Corp,0.9861801414782415
37596,Converted Organics.com,Converted Organics Inc,0.9860813867065115
39069,Coast distribution Systems,Coast Distribution System Inc.,0.9860357432497675
33331,Comprehensive Anesthesia Services,Comprehensive Care Corp,0.9859997720455012
54351,Nanophase Technologies Corporation,Nanophase Technologies Corp,0.9855143311131462
47668,Golden State Water Company,Golden State Water Co,0.9852388280087206
42194,Deckers Outdoor Corporation,Deckers Outdoor Corp,0.985140421867822
46549,"Pepco Holding, Inc.",Pepco Holdings Inc.,0.9850646449230678
43550,Krispy Kreme Doughnut Corp.,Krispy Kreme Doughnuts Inc.,0.984996025044507
30214,"Alpha Natural Resources Services, Inc.",Alpha Natural Resources Inc,0.9846596822920064
52453,Western Resources Advocates,Western Resources Corp,0.9840234818186174
43259,Old Dominion Freight Line Incorporated,Old Dominion Freight Line Inc,0.9839336543870132
46382,Farmers & Merchants Bank,Farmers & Merchants Bancorp,0.9835558549310705
40153,Trimac Transporation Inc.,Trimac Transportation Ltd,0.9835349097555489
43751,Range Resources Corporation,Range Resources Corp.,0.9830126249008139
27108,Pioneer Natural Resources USA Inc.,Pioneer Natural Resources Co,0.9827120739060424
54640,"Kinder Morgan Energy Partners, L.P.",Kinder Morgan Energy Partners LP,0.9826602249771786
6144,Environmental Action commitee,Environmental Tectonics Corp,0.9824117173720954
51270,Sims Metal Management and,Sims Metal Management Ltd,0.982296069272417
52157,Hawaiian Electric Company,Hawaiian Electric Co,0.9822918981529569
54015,Natural Resource Partners L.P.,Natural Resource Partners LP,0.9821742492907325
44293,Quaker City Castings,Quaker Chemical Corp,0.9821058774399877
17631,Children's Home of Reading,Childrens Place Inc,0.9820861418146304
45801,Teva Pharmaceuticals USA,Teva Pharmaceutical Industries Ltd,0.9820177544559228
25825,Kansas City Power and Light Company,Kansas City Life Insurance Co,0.9819056796679729
51872,Westlake Chemical Corporation,Westlake Chemical Corp,0.9816385059900539
19617,"Piedmont Natural Gas Company, Inc.",Piedmont Natural Gas Co Inc.,0.9815160256715717
29829,Pacific Northwest Christmas Tree Association,Pacific Northern Gas Ltd,0.9814154774221638
31603,Mechanical Technologies,Mechanical Technology Inc,0.9813367584389368
46160,Horizon Organic,Horizons BetaPro S&P/TSX Global Gold Inverse ETF,0.9812827346629189
19131,Occidental Petroleum Company,Occidental Petroleum Corp,0.9811378760818749
51604,Umpqua Holdings Corporation,Umpqua Holdings Corp,0.9810990677097983
30948,Kansas City Power & Light Company,Kansas City Power & Light Co,0.9809197130583279
40655,Smurfit-Stone Cont Corp,Smurfit-Stone Container Corp,0.9807645586612086
30971,Kansas City Power & Light Public,Kansas City Power & Light Co,0.9805588658230385
53680,Chevron Phillips Chemical Company LP,Chevron Phillips Chemical Co LLC,0.9805027533961689
48340,Blue Ribbon Sushi,Blue Ribbon Income Fund,0.9804981929768665
32109,First Citizens Bank & Trust,First Citizens BancShares Inc,0.9803974426541925
43265,Old Dominion Freight ines,Old Dominion Freight Line Inc,0.9801305974593792
40959,Celera Corporation,Celera Corp,0.9800839364747811
32114,Great Southern Bank,Great Southern Bancorp Inc,0.9797452555145931
49137,Partners for Affordable Energy,Partners Value Investments LP,0.9796481798845014
26471,Oklahoma Gas & Electric Company,Oklahoma Gas & Electric Co,0.9794983448697424
53637,Layne Christensen Company,Layne Christensen Co,0.9792843987851259
52734,"Talisman Energy USA, Inc.",Talisman Energy Inc.,0.9792316097926261
27114,"Pioneer Natural Resources USA, Inc.",Pioneer Natural Resources Co,0.9787246277133772
39936,Terex Corporation,Terex Corp,0.9786469962822006
54130,Southern Connecticut Assoc. MDS Coordinators,Southern Connecticut Bancorp Inc,0.9786148628744896
50246,"Consolidated Rock, Inc.",Consolidated Thompson Iron Mines Ltd,0.9784315117236851
52331,"Black Diamond Granules, Inc.",Black Diamond Group Ltd,0.9780564903349347
40422,Public Service Commission,Public Service Co Of N C,0.9780505228772874
24391,Canadian Poultry and Egg Processors Council,Canadian Oil Sands Ltd,0.9780234924405902
38310,Graham Packaging Company,Graham Packaging Co Inc,0.9780030692018699
14632,Pacific Northwest National Laboratory,Pacific Iron Ore Corp,0.9779220787882048
45988,Morgan Stanley & Co. LLC,Morgan Stanley Income Securities Inc.,0.9777901953242496
50629,"Fisher Communictions, Inc.",Fisher Communications Inc,0.9777383466432252
24059,San Diego Gas and Electric Company,San Diego Gas & Electric Co,0.9777154402754075
13528,Pennsylvania,Pennsylvania Electric Co,0.9775823135879146
28111,Evergreen Elementary School,Evergreen Energy Inc,0.9774521135891898
45640,Industrial Steel Treating Co.,Industrial Services of America Inc,0.9773213920797736
43755,"Range Resources-Appalachia, LLC",Range Resources Corp.,0.9772097903294799
40995,"Strategic Counsel, LLC",Strategic Oil & Gas Ltd.,0.9772035196601423
1956,Commercial Vehicle Safety Alliance,Commercial Vehicle Group Inc,0.9770846603357515
47216,Three Rivers Pharmaceuticals,Three Rivers Operating Company Inc,0.9769015373783555
38281,Evergreen International Airlines,Evergreen International Balanced Income Fund,0.9761939809586282
49939,Northern States Power Company,Northern States Power Co /Mn,0.97599711392471
41998,Snyders-Lance Inc.,Snyder's-Lance Inc,0.975849977441059
43582,"Richardson Electric, Inc.",Richardson Electronics Ltd,0.9758316128675676
40146,Trimac Transportaton,Trimac Transportation Ltd,0.9757435394426998
18134,Covenant Transport Group,Covenant Transportation Group Inc,0.9752834910413951
22205,Canadian Food Inspection,Canadian Zinc Corp,0.9752281151983018
45535,Millennium Anesthesia,Millennium Healthcare Inc,0.9750847592396377
43733,Performance Foodservice,Performance Food Group Co,0.9750055092282637
14709,Baker Boyer National Bank,Baker Boyer Bancorp,0.9746217035578377
35947,Central Valley Clean Water Association,Central Valley Community Bancorp,0.9745195334418764
31520,Online Resources Corporation,Online Resources Corp,0.9745055993622761
44228,Northeast Indiana HR Association,Northeast Indiana Bancorp Inc,0.9744404622056151
26466,Oklahoma Gas and Electric Company,Oklahoma Gas & Electric Co,0.9743656854327448
34055,First National Bank and Trust,First National Bancshares Inc/SC,0.974274446776253
41772,Compass Minerals Int. Inc.,Compass Minerals International Inc.,0.974099708439629
40814,Columbia Club,Columbia Sportswear Co,0.9740047387694383
12803,Pennsylvania State Representative,Pennsylvania Real Estate Investment Trust,0.9738336718834436
46215,"Copano Energy, L.L.C.",Copano Energy LLC,0.9738101557371855
36230,Empire State Potato Growers Inc.,Empire State Realty Trust Inc,0.9736917606234424
35613,Old Dominion Freight,Old Dominion Electric Coop,0.9736624996489188
37639,Modine Manufacturing Company,Modine Manufacturing Co,0.9736070593351241
33129,Kansas City Cancer Center,Kansas City Southern,0.973501964978307
37728,Baldor Electric Company,Baldor Electric Co,0.9732988720501402
49714,Packaging Systems Inc.,Packaging Corp Of America,0.9732832873242473
54467,ConMed Corporation,CONMED Corp,0.9732299675878848
26459,Oklahoma Gas And Electric Company,Oklahoma Gas & Electric Co,0.9730231024073753
22528,Georgia Bankers Association,Georgia Bancshares Inc,0.9729908550585833
49873,"Computers, Networks",Computer Software Innovations Inc,0.9729654500026632
26529,WhiteWave Fpods,WhiteWave Foods Co,0.9729114604051997
17033,Environmental Commission,Environmental Credits Ltd,0.9727147288174222
31167,Northeast Bank,Northeast Bancorp,0.9726058825249863
38874,Consolidated Shoe Company,Consolidated Communications Holdings Inc,0.9724110030052368
27013,Hawker Beechcraft Corporation,Hawker Beechcraft Acquisition Co LLC,0.9723098918860249
45204,Multiple Societies,Multicell Technologies Inc,0.9722911306241806
51088,First Financial Group,First Financial Service Corp,0.9721406505229684
51659,Golden Eagle Inn Restaurant,Golden Eagle International Inc,0.9721187500381816
52579,AllianceBernstein L.P.,AllianceBernstein LP,0.9720732490881332
25782,El Paso Electric Company,El Paso Electric Co,0.9719185162303055
24395,ExpressJet Airlines,ExpressJet Holdings Inc.,0.971900318207085
44376,Plum Creek Timber Company,Plum Creek Timber Co Inc.,0.9717773051704355
39111,Dutch Valley Foods,Dutch Gold Resources Inc,0.9714451755424182
38420,Consumer Protection,Consumer Portfolio Services Inc,0.9710653491745317
16587,Southern California Agency,Southern California Gas Co,0.9707827211260843
19429,Texas Instruments Power Management,Texas Instruments Inc,0.9705689489152138
47031,Williamson Central School,Williams Controls Inc,0.9705579555869354
51080,First Financial Bank,First Financial Bancorp.,0.9704130713443558
43682,Marketing Alliance Group,Marketing Alliance Inc,0.9703565878121094
16685,Phoenix Sky Harbor International Airport,Phoenix Canada Oil Co Ltd,0.9702240491930608
53407,Phibro Animal Health Corporation,Phibro Animal Health Corp,0.9701918854152024
48583,Lam Research Corporation,Lam Research Corp,0.9701420049724438
46392,Procter & Gamble Mexico,Procter & Gamble Co,0.9701348316147281
14964,Consumer Energy Alliance,Consumer Discretionary Select Sector SPDR Fund,0.9700733497160118
53669,Kingfisher International Inc.,Kingfisher PLC,0.9700409719501446
37247,Southwest Center For Independence,Southwestern Public Service Co,0.9698842765449428
51485,"Vanguard EMS, Inc.",Vanguard Telecommunication Services ETF,0.9695896291352261
26817,General Aviation AvGas Coalition,General Motors Co,0.9694874435022302
35649,Old Dominiion,Old Dominion Electric Coop,0.9692984832496964
19313,Animal Health Institute,Animal Health International Inc,0.9692864876925309
47960,Kingston K14 Elementary School,Kingstone Companies Inc,0.96926696171463
40200,Morris County SHRM,Morris Publishing Group LLC,0.969119051577679
46432,Silver Spruce Partners,Silver Spruce Resources Inc,0.9689985400916573
35051,Intelligent Compensation LLC,Intelligent Communication Enterprise Corp,0.9689769051750187
54375,SilverBow Surgical Associates,Silver Predator Corp,0.9686324385239307
5842,United Parcel Service Airline,United Parcel Service Inc,0.9685806711589225
37242,Southwest Center for Independence,Southwestern Public Service Co,0.9684501966035244
50813,Pharmavite LLC,Pharmaxis Ltd,0.968442155850876
35820,Telstra Corporation Limited,Telstra Corporation Ltd,0.9682887918173624
49320,Cypress High School,Cypress Hills Resource Corp,0.9682326991995238
52501,Diversified Radiology of Coloradom,Diversified Royalty Corp,0.9681550325998963
35655,Old Domininon,Old Dominion Electric Coop,0.9680665802556979
49987,Primary Energy Recycling Corporation,Primary Energy Recycling Corp,0.9680325422522826
38255,Southern Tier Insulations,Southern Co Gas,0.967917909574922
49787,"Diversified Clinical Services, Inc.",Diversified Opportunities Inc,0.9678550342809585
34466,Wisconsin Power and Light Company,Wisconsin Power & Light,0.9677760229575384
30788,First State Bank,First State Bancorporation Inc,0.9676618530855923
12513,"Werner Enterpises, INC",Werner Enterprises Inc.,0.9675703336732829
41531,Phoenix Caladrius,Phoenix Technologies Ltd,0.9672089186748416
25896,Whole Foods Markets,Whole Foods Market Inc,0.9671818546665172
12948,Washington State Dept. of Ag. Organic Program,Washington Real Estate Investment Trust,0.9670938163094954
37155,Protect The Ocean,Protect Pharmaceutical Corp,0.9670867299429122
53513,Cabot Oil & Gas Corporation,Cabot Oil & Gas Corp,0.9669397959062183
39686,Connecticut Concrete Promotion Council,Connecticut Light & Power Co,0.966914732773382
48466,Western Regional Environmental Office,Western Refining Inc,0.9668413233072094
52499,"Diversified Control, Inc.",Diversified Royalty Corp,0.9666433949541293
22560,Georgia Bank & Trust,Georgia Bancshares Inc,0.9666050544988788
15133,Great Lakes Towing Company,Great Lakes Aviation Ltd,0.9664951151188458
40151,Trimac Transportation Central,Trimac Transportation Ltd,0.9664945712029341
48686,"William H Gordon Associates, Inc.",Williams Cos Inc.,0.9664793101249658
50264,Advantage Logistics,Advantage Oil & Gas Ltd,0.9664429824167269
54245,National Rural Utilities Cooperative Finance Corporation,National Rural Utilities Cooperative Finance Corp,0.9664300240499362
45577,Red Mountain Anesthesia,Red Mountain Resources Inc,0.9664147132671933
26457,Oklahoma Gas and Electric Company on FR,Oklahoma Gas & Electric Co,0.9664007338218474
44283,First Nations Outreach Project,First National AlarmCap Income Fund,0.966314741979806
34054,First National Bank in Ord,First National Bancshares Inc/SC,0.9662447074551745
