query_string,candidate_string,match
SPAR GROUP INC,SPAR Group Inc,1
RADIOIO INC,Radioio Inc,1
INCUMAKER INC,Incumaker Inc,1
NXT ENERGY SOLUTIONS INC,NXT Energy Solutions Inc,1
TERREMARK WORLDWIDE INC,Terremark Worldwide Inc,1
MALAGA FINANCIAL CORP,Malaga Financial Corp,1
PREMIERE GLOBAL SERVICES INC,Premiere Global Services Inc,1
FIRST AMERN SCIENTIFIC CORP,First American Scientific Corp,1
COMPARE GENERIKS INC,Compare Generiks Inc,1
EINSTEIN NOAH RESTAURANT GRP,Einstein Noah Restaurant Group Inc,1
IPC HOLDINGS LTD,IPC Holdings Ltd,1
CYTYC CORP,Cytyc Corp,1
IAMGOLD CORP,IAMGold Corp,1
QUANTUM INTL INCOME CORP,Quantum International Income Corp,1
CHINA CONTINENTAL INC,China Continental Inc.,1
FRONTIER ENERGY CP,Frontier Energy Corp,1
LIHIR GOLD LTD,Lihir Gold Ltd,1
FREDERICK BREWING CO,Frederick Brewing Co,1
MORRISON MGMT SPECIALISTS,Morrison Management Specialists,1
AUDIO VISUAL SERVICES CORP,Audio Visual Services Corp,1
COOPER HOLDING CORP-OLD,Cooper Holding Corp-Old,1
FIRST NORTHN CMNTY BANCORP,First Northern Community Bancorp,1
IRON MOUNTAIN INC,Iron Mountain Inc,1
HMT TECHNOLOGY CORP,HMT Technology Corp,1
HUB GROUP INC  -CL A,Hub Group Inc,1
ASTEX PHARMACEUTICALS INC,Astex Pharmaceuticals Inc,1
VERTRO INC,Vertro Inc,1
EARTHLINK HOLDINGS CORP,EarthLink Holdings Corp,1
ENCORE MEDICAL CORP,Encore Medical Corp,1
IDT CORP,IDT Corp,1
JDA SOFTWARE GROUP INC,JDA Software Group Inc,1
PROLOGIC MANAGEMENT SYS INC,Prologic Management Systems Inc,1
FLETCHER BUILDING LTD,Fletcher Building Ltd,1
EARTHGRAINS CO,Earthgrains Co,1
MACKAY LIFE SCIENCES INC,MacKay Life Sciences Inc,1
INSTITUTIONAL EQUITY HLDGS,Institutional Equity Holdings,1
KNOWLEDGE MECHANICS GROUP,Knowledge Mechanics Group,1
XEIKON NV  -ADR,Xeikon N V,1
ENERGYTEK CORP -OLD,EnergyTek Corp -Old,1
ELAMEX SA DE CV,Elamex SA de CV,1
ALPHANET SOLUTIONS INC,Alphanet Solutions Inc,1
TN-K ENERGY GROUP INC,TN-K Energy Group Inc,1
WORKGROUP TECHNOLOGY CORP,Workgroup Technology Corp,1
UPHONIA INC,Uphonia Inc,1
CIMATRON LTD,Cimatron Ltd,1
TLC VISION CORP,TLC Vision Corp,1
VIRGINIA COMM BANCORP INC,Virginia Commerce Bancorp,1
BELCO OIL & GAS CORP,Belco Oil & Gas Corp,1
ARBUTUS BIOPHARMA CORP,Arbutus Biopharma Corp,1
ONYX ACCEPTANCE CORP,Onyx Acceptance Corp,1
GA FINANCIAL INC,GA Financial Inc.,1
GALAGEN INC,Galagen Inc,1
PCD INC,Pcd Inc,1
PARTY CITY CORP,Party City Corp,1
PRGX GLOBAL INC,PRGX Global Inc,1
SILVER DINER INC,Silver Diner Inc,1
FORTICELL BIOSCIENCE INC,Forticell Bioscience Inc,1
ELLOMAY CAPITAL LTD,Ellomay Capital Ltd,1
RED HOT CONCEPTS INC,Red Hot Concepts Inc,1
SUBURBAN PROPANE PRTNRS  -LP,Suburban Propane Partners LP,1
BACOU USA INC,Bacou USA Inc,1
FALMOUTH BANCORP INC,Falmouth Bancorp Inc.,1
GROUP LONG DISTANCE INC,Group Long Distance Inc,1
QUINSA-QUILMES INDUSTRIAL SA,Quilmes Industrial SA,1
SEGUE SOFTWARE INC,Segue Software Inc,1
RIM SEMICONDUCTOR CO,Rim Semiconductor Co,1
BARNETT INC,Barnett Inc,1
CENTURY ALUMINUM CO,Century Aluminum Co,1
CRAZY WOMAN CREEK BNCRP INC,Crazy Woman Creek Bancorp Inc,1
PFF BANCORP INC,PFF Bancorp Inc.,1
VOCALTEC COMMUNICATIONS -OLD,VocalTec Communications Ltd,1
HEMISPHERX BIOPHARMA INC,Hemispherx BioPharma Inc.,1
DIACRIN INC,Diacrin Inc,1
AMB FINANCIAL CORP,AMB Financial Corp.,1
PITTSBURGH FINANCIAL CORP,Pittsburgh Financial Corp,1
CORPORATE RESOURCE SVCS INC,Corporate Resource Services Inc,1
WHG BANCSHARES CORP,Whg Bancshares Corp,1
KVH INDUSTRIES INC,KVH Industries Inc,1
OPTICAL CABLE CORP,Optical Cable Corp,1
PROSOFT LEARNING CORP,Prosoft Learning Corp,1
SCANIA AB,Scania AB,1
SIPEX CORP,SIPEX Corp,1
U S PLASTIC LUMBER CORP,U S Plastic Lumber Corp,1
WESTAR FINANCIAL SVCS INC,Westar Financial Services Inc,1
YORK GROUP INC,York Group Inc,1
ANSOFT CORP,Ansoft Corp,1
MYWEB INC.COM,Myweb Inc.Com,1
FFD FINANCIAL CORP,FFD Financial Corp,1
MICROWARE SYSTEMS CORP,Microware Systems Corp,1
ALJ REGIONAL HOLDINGS INC,ALJ Regional Holdings Inc,1
COST PLUS INC,Cost Plus Inc,1
PROTALIX BIOTHERAPEUTICS INC,Protalix Biotherapeutics Inc,1
I/O MAGIC CORP,I/O Magic Corp,1
LUCENT TECHNOLOGIES INC,Lucent Technologies Inc,1
SAPIENT CORP,Sapient Corp,1
WAKE FOREST BANCSHARES INC,Wake Forest Bancshares Inc,1
SCANVEC AMIABLE LTD,Scanvec Amiable Ltd,1
AREL COMMUNICATIONS & SFTWR,Arel Communications & Software Ltd,1
QUALMARK CORP,Qualmark Corp,1
WIRELESS XCESSORIES GRP INC,Wireless Xcessories Group Inc,1
CONSOLIDATED WATER CO INC,Consolidated Water Co. Ltd,1
ENVIRO ENERGY CORP,Enviro Energy Corp,1
EVOLUTION PETROLEUM CORP,Evolution Petroleum Corp,1
EQUITY INCOME FUND,Equity Income Fund First Exchange Series,1
PREMIER FARNELL PLC,Premier Farnell PLC,1
SIRNA THERAPEUTICS INC,Sirna Therapeutics Inc,1
ALTABA INC,Altaba Inc,1
LORAL SPACE & COMMUNICATIONS,Loral Space & Communications Inc,1
CAPITAL CROSSING BANK,Capital Crossing Bank,1
SOFTLOCK.COM INC,Softlock.Com Inc,1
COMMUNITY WEST BANCSHARES,Community West Bancshares,1
ACT TELECONFERENCING INC,ACT Teleconferencing Inc,1
APPLIED GRAPHICS TECHNOL INC,Applied Graphics Technologies Inc.,1
SANDY SPRING BANCORP INC,Sandy Spring Bancorp Inc,1
DEAN FOODS CO,Dean Foods Co,1
HOST FUNDING INC  -CL A,Host Funding Inc.,1
IAS ENERGY INC,IAS Energy Inc,1
STREAMLINE HEALTH SOLUTIONS,Streamline Health Solutions,1
COLLECTIVE BRANDS INC,Collective Brands Inc,1
YONKERS FINANCIAL CORP,Yonkers Financial Corp,1
CEC PROPERTIES INC,CEC Properties Inc,1
IMPERIAL PETE RECOVERY CORP,Imperial Pete Recovery Corp,1
PLANET HOLLYWOOD INTL INC,Planet Hollywood International Inc,1
VIRAGEN INTERNATIONAL INC,Viragen International Inc,1
BUILDING MATERIALS CORP AMER,Building Materials Corp of America,1
CARBO CERAMICS INC,CARBO Ceramics Inc.,1
INVISION TECHNOLOGIES INC,InVision Technologies Inc,1
TRAVELERS COS INC,Travelers Companies Inc (The),1
DME INTERACTIVE HOLDINGS INC,DME Interactive Holdings Inc,1
SHELLS SEAFOOD RESTRNTS INC,Shells Seafood Restaurants Inc,1
MEXICAN RESTAURANTS INC,Mexican Restaurants Inc,1
MATRIXX INITIATIVES INC,Matrixx Initiatives Inc,1
ELITE LOGISTICS INC,Elite Logistics Inc,1
AFFINITY TECHNOLOGY GRP INC,Affinity Technology Group Inc,1
UNDERSEA RECOVERY CORP,UnderSea Recovery Corp,1
HEARTPORT INC,Heartport Inc,1
SPECTRALINK CORP,SpectraLink Corp,1
BRAZIL FAST FOOD CORP,Brazil Fast Food Corp,1
I2 TECHNOLOGIES INC,I2 Technologies Inc,1
FUSE SCIENCE INC -OLD,Fuse Science Inc -Old,1
TUCOWS INC,Tucows Inc,1
JPM CO,Jpm Co,1
PHYSIOMETRIX INC,Physiometrix Inc,1
POLYCOM INC,Polycom Inc,1
RENN FUND INC,RENN Fund Inc,1
SYKES ENTERPRISES INC,Sykes Enterprises Inc,1
WESTAFF INC,Westaff Inc,1
SAWTEK INC,Sawtek Inc,1
VIE FINANCIAL GROUP INC,VIE Financial Group Inc,1
CITIZENS FIRST FINANCIAL CP,Citizens First Financial Corp,1
GLAS-AIRE INDS GROUP LTD,Glas-Aire Industries Group Ltd,1
JAKKS PACIFIC INC,JAKKS Pacific Inc,1
WHITEHALL JEWELLERS INC,Whitehall Jewellers Inc.,1
DIGITAL TRANSMISSION SYSTEMS,Digital Transmission Systems,1
BEAR STATE FINANCIAL INC,Bear State Financial Inc,1
PATINA OIL & GAS CORP,Patina Oil & Gas Corp,1
PARACELSUS HEALTHCARE CORP,Paracelsus Healthcare Corp,1
NUTRITIONAL SOURCING CORP,Nutritional Sourcing Corp,1
HUDSON VALLEY HOLDING CORP,Hudson Valley Holding Corp,1
PINNACLE DATA SYSTEMS INC,Pinnacle Data Systems Inc.,1
HARRINGTON FINL GROUP INC,Harrington Financial Group Inc,1
MILLENNIUM PHARMACEUTICALS,Millennium Pharmaceuticals Inc.,1
PRIVATE MEDIA GROUP INC,Private Media Group Inc,1
ZOMAX INC/MN,Zomax Inc,1
BIOMETRICS 2000 CORP,Biometrics 2000 Corp.,1
BIOTRANSPLANT INC,Biotransplant Inc,1
EN POINTE TECHNOLOGIES INC,En Pointe Technologies Inc,1
NOVA CORP/GA,Nova Corp/GA,1
POWERVERDE INC,PowerVerde Inc,1
BONE CARE INTERNATIONAL INC,Bone Care International Inc,1
DIGITAL VIDEO SYSTEMS INC,Digital Video Systems Inc,1
FTI CONSULTING INC,FTI Consulting Inc.,1
MACRONIX INTL CO LTD,Macronix International Co Ltd,1
ONYX PHARMACEUTICALS INC,ONYX Pharmaceuticals Inc,1
AMERICAN WAGERING INC,American Wagering Inc,1
MAJOR AUTOMOTIVE COMPANIES,Major Automotive Companies Inc,1
POLYMER GROUP INC,Polymer Group Inc,1
GUANGSHEN RAILWAY CO LTD,Guangshen Railway Co Ltd,1
LYNX THERAPEUTICS INC,Lynx Therapeutics Inc,1
FIRST FINANCIAL CORP/RI,First Financial Corp,1
TVC TELECOM INC,TVC Telecom Inc,1
WEST COAST ENTMT CORP,West Coast Entertainment Corp,1
MECHANICAL DYNAMICS,Mechanical Dynamics,1
ESSENTIAL THERAPEUTICS INC,Essential Therapeutics Inc,1
CONVERSION TECHNOLOGIES INTL,Conversion Technologies International Inc,1
FORTRESS GROUP INC,Fortress Group Inc,1
GENTEK INC,Gentek Inc,1
TRICO MARINE SERVICES INC,Trico Marine Services Inc,1
AKSYS LTD,Aksys Ltd,1
1-800-ATTORNEY INC,1-800-Attorney Inc,1
SERACARE INC,Seracare Inc,1
UROCOR INC,Urocor Inc,1
PREMIER FINANCIAL BANCORP,Premier Financial Bancorp Inc,1
TUPPERWARE BRANDS CORP,Tupperware Brands Corp,1
DAN RIVER INC  -CL A,Dan River Inc.,1
AVIGEN INC,Avigen Inc,1
DIGENE CORP,Digene Corp,1
GARDEN BOTANIKA INC,Garden Botanika Inc,1
LAMAUR CORP,Lamaur Corp,1
MEDALLION FINANCIAL CORP,Medallion Financial Corp.,1
NEUROCRINE BIOSCIENCES INC,Neurocrine Biosciences Inc,1
99 CENTS ONLY STORES,99 Cents Only Stores,1
NOVT CORP,NOVT Corp,1
WEBB INTERACTIVE SVCS INC,Webb Interactive Services Inc,1
OPEN MARKET INC,Open Market Inc,1
SUBURBAN LODGES AMER INC,Suburban Lodges America Inc,1
WESTERN WIRELESS CORP  -CL A,Western Wireless Corp,1
EXACTECH INC,Exactech Inc,1
UROLOGIX INC,Urologix Inc,1
PILLARSTONE CAPITAL REIT,Paragon Real Estate Equity and Investment Trust,1
BOS BETTER ONLINE SOLUTIONS,B.O.S. Better Online Solutions Ltd,1
AIRNET SYSTEMS INC,Airnet Systems Inc.,1
CARDIOGENESIS CORP,Cardiogenesis Corp,1
OPEN PLAN SYSTEMS INC,Open Plan Systems Inc,1
SS&C TECHNOLOGIES HLDGS INC,SS&C Technologies Holdings Inc,1
SUNQUEST INFORMATION SYS INC,Sunquest Information Systems Inc,1
SUNRISE SENIOR LIVING INC,Sunrise Senior Living Inc,1
BANK KY FINANCIAL CORP,Bank of Kentucky Financial Corp,1
PARAVANT INC,Paravant Inc,1
SECURITY BANK CORP,Security Bank Corp,1
SALIX PHARMACEUTICALS LTD,Salix Pharmaceuticals Ltd,1
SOUTHSIDE BANCSHARES INC,Southside Bancshares Inc,1
RENAISSANCE WORLDWIDE INC,Renaissance Worldwide Inc,1
TITANIUM METALS CORP,Titanium Metals Corp,1
AFFYMETRIX INC,Affymetrix Inc,1
GENSET SA,Genset SA,1
APPLIED VISUAL SCIENCES INC,Applied Visual Sciences Inc,1
LEXINGTON B & L FINANCIAL CP,Lexington B & L Financial Corp,1
RUSH ENTERPRISES INC,Rush Enterprises Inc,1
FUSION MED TECHNOLOGIES INC,Fusion Medical Technologies Inc,1
AVADEL PHARMACEUTICALS -ADR,Avadel Pharmaceuticals plc,1
ASE TEST LTD,ASE Test Ltd,1
DATATRAK INTERNATIONAL INC,DataTrak International Inc,1
MCLEODUSA INC  -CL A,McLeodUSA Inc,1
EXELED HOLDINGS INC,ExeLED Holdings Inc,1
MARKET & RESEARCH CORP,Market & Research Corp,1
ADVANSOURCE BIOMATERIALS CP,AdvanSource Biomaterials Corp,1
CASI PHARMACEUTICALS INC,CASI Pharmaceuticals Inc,1
CARDIAC PATHWAYS CORP,Cardiac Pathways Corp,1
BIG BUCK BREWERY&STEAKHOUSE,Big Buck Brewery & Steakhouse Inc.,1
NETPLEX GROUP INC,Netplex Group Inc,1
TOLL NZ LTD,Tranz Rail Holdings Ltd,1
ANDRX CORP,Andrx Corp,1
DUPONT PHOTOMASKS INC,DuPont Photomasks Inc,1
NETOPIA INC,Netopia Inc,1
ICT GROUP INC,ICT Group Inc,1
HOT TELECOMMUNICATION SYS,HOT Telecommunication Systems Ltd,1
WEBLINK WIRELESS INC,Weblink Wireless Inc,1
DAEGIS INC,Daegis Inc,1
SB FINANCIAL GROUP INC,SB Financial Group Inc,1
TRULI MEDIA GROUP INC,Truli Media Group Inc,1
EC DEVELOPMENT INC,EC Development Inc,1
CROWN PARTNERS INC,Crown Partners Inc,1
RESTORGENEX CORP-OLD,RestorGenex Corp-Old,1
ASIA SATELLITE TELECOM LTD,Asia Satellite Telecommunications Holdings Ltd,1
TOPAZ GROUP INC,Topaz Group Inc. (The),1
BCO BILBAO VIZCAUA ARG CHILE,Banco Bilbao Vizcaya Argentaria Chile,1
BOSTON COMMUNICATIONS GROUP,Boston Communications Group Inc,1
MIGRATEC INC,Migratec Inc,1
UGLY DUCKLING CORP,Ugly Duckling Corp,1
VISIBLE GENETICS INC,Visible Genetics Inc,1
STATER BROS HOLDINGS INC,Stater Bros. Holdings Inc.,1
ANSYS INC,ANSYS Inc,1
ARADIGM CORP,Aradigm Corp,1
BIGMAR INC,Bigmar Inc,1
ENDOLOGIX INC,Endologix Inc,1
COLLAGENEX PHARMACEUTCLS INC,CollaGenex Pharmaceuticals Inc,1
DAYTON SUPERIOR CORP,Dayton Superior Corp,1
BROADVISION INC,Broadvision Inc,1
EP MEDSYSTEMS INC,EP MedSystems Inc,1
KEYSTONE AUTOMOTIVE INDS INC,Keystone Automotive Industries Inc,1
ACT CLEAN TECHNOLOGIES INC,Act Clean Technologies Inc,1
PARADIGM ADVANCED TECHNS INC,Paradigm Advanced Techns Inc,1
PRODUCTIVITY TECHNOLOGIES CP,Productivity Technologies Corp,1
EBIZ ENTERPRISES INC,Ebiz Enterprises Inc,1
AXA SA,"Axa, Paris",1
ENCISION INC,Encision Inc,1
GENESEE & WYOMING INC  -CL A,Genesee & Wyoming Inc.,1
DIME COMMUNITY BANCSHARES,Dime Community Bancshares Inc,1
GLASSBRIDGE ENTERPRISES INC,GlassBridge Enterprises Inc,1
TURQUOISE HILL RESOURCES LTD,Turquoise Hill Resources Ltd,1
NEW YORK REGIONAL RAIL CORP,New York Regional Rail Corp,1
ICTS INTERNATIONAL NV,ICTS International NV,1
TIMCO AVIATION SERVICES INC,Timco Aviation Services Inc,1
ZONES INC,Zones Inc,1
PRESTIGE BANCORP INC,Prestige Bancorp Inc,1
SMITHWAY MTR XPRESS  -CL A,Smithway Motor Xpress Corp.,1
TARGET LOGISTICS INC,Target Logistics Inc,1
REGEN BIOLOGICS INC,Regen Biologics Inc,1
KENTUCKY BANCSHARES INC,Kentucky Bancshares Inc,1
CENTER FINANCIAL CORP/CA,Center Financial Corp,1
DASSAULT SYSTEMS SA,Dassault Systemes SA,1
DONNA KARAN INTL INC,Donna Karan International Inc,1
FACTSET RESEARCH SYSTEMS INC,FactSet Research Systems Inc.,1
KARTS INTERNATIONAL INC,Karts International Inc,1
PROVIDENT FINANCIAL HOLDINGS,Provident Financial Holdings Inc,1
SIEBEL SYSTEMS INC,Siebel Systems Inc,1
TRAVIS BOATS & MOTORS INC,Travis Boats & Motors Inc,1
CHECK POINT SOFTWARE TECHN,Check Point Software Technologies Ltd,1
QIAGEN NV,Qiagen NV,1
COMMODORE APPLIED TECHN INC,Commodore Applied Technologies Inc.,1
CNET NETWORKS INC,CNET Networks Inc,1
CHANNELL COMMERCIAL CORP,Channell Commercial Corp,1
GETTY IMAGES INC,Getty Images Inc,1
HOME FINANCIAL BANCORP,Home Financial Bancorp,1
PRINTRAK INTERNATIONAL INC,Printrak International Inc,1
TDK MEDIACTIVE INC,TDK Mediactive Inc,1
TELEFONICA DEL PERU SA,Telefonica Del Peru SA,1
ELBIT VISION SYSTEMS LTD,Elbit Vision Systems Ltd,1
CENTRAL VALLEY CMNTY BANCORP,Central Valley Community Bancorp,1
OCEANFIRST FINANCIAL CORP,OceanFirst Financial Corp.,1
PRIMIX SOLUTIONS INC,Primix Solutions Inc,1
COMMUNITY BK NORTHERN VA,Community Bank of Northern Virginia,1
LECSTAR CORP,Lecstar Corp,1
PAB BANKSHARES INC,PAB Bankshares Inc.,1
MAXIM PHARMACEUTICALS INC,Maxim Pharmaceuticals Inc,1
REMEDYTEMP INC  -CL A,RemedyTemp Inc,1
ACADIANA BANCSHARES INC/LA,Acadiana Bancshares Inc.,1
EXECUTIVE HOSPITALITY CORP,Executive Hospitality Corp,1
OMNI NUTRACEUTICALS INC,Omni Nutraceuticals Inc,1
PFEIFFER VACUUM TECHNOLOGY,Pfeiffer Vacuum Technology AG,1
CADUS CORPORATION,Cadus Corporation,1
CHESAPEAKE FINL SHARES INC,Chesapeake Financial Shares Inc,1
COINMACH LAUNDRY CORP,Coinmach Laundry Corp,1
VERSANT CORP,Versant Corp,1
FBL FINANCIAL GROUP INC-CL A,FBL Financial Group Inc.,1
PEGASYSTEMS INC,Pegasystems Inc,1
SRI/SURGICAL EXPRESS INC,SRI/Surgical Express Inc,1
PARADIGM MEDICAL INDS INC,Paradigm Medical Industries Inc,1
CROWLEY MARITIME CORP,Crowley Maritime Corp,1
RENOVACARE INC,RenovaCare Inc,1
FARM FAMILY HOLDINGS INC,Farm Family Holdings Inc,1
GREATER COMMUNITY BANCORP,Greater Community Bancorp,1
VIRTGAME CORP,Virtgame Corp,1
EXCELON CORP,Excelon Corp,1
WEBHIRE INC,Webhire Inc,1
DYNARESOURCE INC,DynaResource Inc,1
AXTIVE CORP,Axtive Corp,1
MGT CAPITAL INVESTMENTS INC,MGT Capital Investments Inc,1
STRAYER EDUCATION INC,Strayer Education Inc,1
XYBERNAUT CORP,Xybernaut Corp,1
CALYPTE BIOMEDICAL CORP,Calypte Biomedical Corp,1
FIRST ALLIANCE CORP/DE,First Alliance Corp/DE,1
OPTIKA INC,Optika Inc,1
HYPERDYNAMICS CORP,Hyperdynamics Corp,1
BPO MANAGEMENT SERVICES/DE,BPO Management Services Inc,1
VENTANA MEDICAL SYSTEM INC,Ventana Medical Systems Inc,1
ACCELERATED BUILDING CONCEPT,Accelerated Building Concepts Corp,1
WILHELMINA INTERNATIONAL INC,Wilhelmina International Inc,1
ONLINE GAMING SYSTEMS LTD,Online Gaming Systems Ltd,1
FIREBRAND FINANCIAL GRP INC,Firebrand Financial Group Inc,1
HEARTLAND BANCCORP,Heartland Banccorp,1
CROGHAN BANCSHARES INC,Croghan Bancshares Inc,1
GERON CORP,Geron Corp,1
ALON BLUE SQUARE ISRAEL,Alon Blue Square Israel Ltd,1
CALIFORNIA INDEPENDENT BNCP,California Independent Bancorp,1
FPIC INSURANCE GROUP INC,FPIC Insurance Group Inc,1
TTEC HOLDINGS INC,TTEC Holdings Inc,1
CAMBRIDGE HEART INC,Cambridge Heart Inc,1
ENBC CORP,ENBC Corp,1
LAMAR ADVERTISING CO  -CL A,Lamar Advertising Co,1
STEINWAY MUSICAL INSTRS INC,Steinway Musical Instruments Inc.,1
ALTERRA HEALTHCARE CORP,Alterra Healthcare Corp,1
MCB FINANCIAL CORP,MCB Financial Corp,1
PHLO CORP,Phlo Corp,1
PROFESSIONAL STAFF PLC  -ADR,Professional Staff PLC,1
EAUTOCLAIMS INC,eAutoclaims.com Inc.,1
INVERNESS MEDICAL TECHNOLGY,Inverness Medical Technology,1
PRINTWARE INC,Printware Inc,1
AMARILLO BIOSCIENCES INC,Amarillo Biosciences Inc,1
GUESS INC,Guess ? Inc.,1
PURE BIOSCIENCE INC,Pure Bioscience Inc,1
TELESPECTRUM WORLDWIDE INC,Telespectrum Worldwide Inc,1
AWARE INC,Aware Inc.,1
BANK UNITED CORP  -CL A,Bank United Corp,1
CARRIAGE SERVICES INC,Carriage Services Inc,1
SEABULK INTERNATIONAL INC,Seabulk International Inc,1
NATIONAL PROCESSING INC,National Processing Inc.,1
SRS LABS INC,SRS Labs Inc,1
COGENTRIX ENERGY INC,Cogentrix Energy Inc,1
MIDCOAST ENERGY RES INC,Midcoast Energy Resources Inc,1
PARK BANCORP INC,Park Bancorp Inc,1
DYNAMEX INC,Dynamex Inc.,1
PIONEER COMMERCIAL FUNDING,Pioneer Commercial Funding,1
ACE COMM CORP,ACE*COMM Corp,1
NETSMART TECHNOLOGIES INC,Netsmart Technologies Inc,1
BAE SYSTEMS PLC,BAE Systems PLC,1
PHARMAPRINT INC,Pharmaprint Inc,1
BANCORP RHODE ISLAND INC,Bancorp Rhode Island Inc,1
DURA AUTOMOTIVE SYS  -CL B,Dura Automotive Systems Inc,1
Q NET TECHNOLOGIES INC,Q Net Technologies Inc,1
MAIN STREET BANKS INC,Main Street Banks Inc,1
BIOSCRIP INC,Bioscrip Inc,1
GREEN AUTOMOTIVE CO,Green Automotive Company,1
SUNTERRA CORP,Sunterra Corp,1
AUTHORISZOR INC,Authoriszor Inc,1
WILLBROS GROUP INC,Willbros Group Inc.,1
CCC INFORMATION SVCS GRP INC,CCC Information Services Group  Inc,1
DIAL CORPORATION,Dial Corp (The),1
E TRADE FINANCIAL CORP,E*TRADE Financial Corporation,1
ON-SITE SOURCING INC,On-Site Sourcing Inc,1
MERISTAR HOSPITALITY CORP,MeriStar Hospitality Corp,1
PROVIDENT COMMUN BANCSHS INC,Provident Community Bancshares Inc,1
CROWN EQUITY HOLDINGS INC,Crown Equity Holdings Inc,1
R&G FINANCIAL CORP  -CL B,R&G Financial Corp.,1
TRANSACT TECHNOLOGIES INC,TransAct Technologies Inc,1
GLOBAL DIAMOND RESOURCES INC,Global Diamond Resources Inc,1
METRO ONE TELECOMM INC,Metro One Telecommunications Inc,1
STERICYCLE INC,Stericycle Inc,1
MICROVISION INC,Microvision Inc WA,1
SUN BANCORP INC/NJ,Sun Bancorp Inc,1
MMA CAPITAL MGMT LLC,MMA Capital Management LLC,1
SOUTHWEST GEORGIA FINL CORP,Southwest Georgia Financial Corp,1
SWISS RE LTD,"Schweizerische Rueckversicherungs-Gesellschaft, Zuerich",1
AM GENERAL CORP,AM General Corp,1
SWEETHEART HOLDINGS INC,Sweetheart Holdings Inc.,1
FIRST M&F CORP,First M & F Corp,1
INTERNET COMMERCE & COMMUNIC,Internet Commerce & Communication,1
CUNO INC,CUNO Inc.,1
AETERNA ZENTARIS INC,AEterna Zentaris Inc,1
DIEDRICH COFFEE INC,Diedrich Coffee Inc,1
KRONOS ADVANCED TECHNOLOGIES,Kronos Advanced Technologies,1
PEOPLES FINANCIAL CORP/OH,Peoples Financial Corp/OH,1
BANK OF IRELAND GROUP PLC,Bank Of Ireland Group Plc,1
QEP CO INC,Q.E.P. Co. Inc,1
WILLIS LEASE FINANCE CORP,Willis Lease Finance Corp,1
CYMER INC,Cymer Inc,1
SHOPNET.COM INC,ShopNet.com Inc,1
RMH TELESERVICES INC,RMH Teleservices Inc,1
AAIPHARMA INC,aaiPharma Inc,1
CALPINE CORP,Calpine Corp,1
DOCUMENT SCIENCES CORP,Document Sciences Corp,1
HOUSTON EXPLORATION CO,Houston Exploration Company (The),1
CLOSURE MEDICAL CORP,Closure Medical Corp,1
HOT TOPIC INC,Hot Topic Inc,1
CARNEGIE INTL CORP,Carnegie International Corp,1
EUROTECH LTD,Eurotech Ltd.,1
LCC INTERNATIONAL INC  -CL A,LCC International Inc,1
MILLENNIUM CHEMICALS INC,Millennium Chemicals Inc.,1
MORGAN STAN EASTERN EUROPE,Morgan Stanley Eastern Europe Fund,1
OCWEN FINANCIAL CORP,Ocwen Financial Corp,1
PEERLESS SYSTEMS CORP,Peerless Systems Corp,1
ABERCROMBIE & FITCH  -CL A,Abercrombie & Fitch Co.,1
ADVANCED DIGITAL INFO CORP,Advanced Digital Information Corp,1
ENDO INTERNATIONAL PLC,Endo International plc,1
INDUSRI-MATEMATIK INTL CORP,Industri-Matematik International Corp,1
SPECTRUM PHARMACEUTICALS INC,Spectrum Pharmaceuticals Inc,1
ROFIN SINAR TECHNOLOGIES INC,Rofin Sinar Technologies Inc,1
COX RADIO INC  -CL A,Cox Radio Inc.,1
INTELLIGROUP INC,Intelligroup Inc,1
LEAPNET INC,Leapnet Inc,1
AUTHORIZE.NET HOLDINGS INC,Authorize.Net Holdings Inc,1
SYSTEMONE TECHNOLOGIES INC,Systemone Technologies Inc,1
STOCKWALK GROUP INC,Stockwalk Group Inc,1
ROCKSHOX INC,RockShox Inc,1
EDGEWATER TECHNOLOGY INC,Edgewater Technology Inc,1
UNIVISION COMMUNICATIONS INC,Univision Communications Inc.,1
ORCKIT COMMUNICATI,Orckit Communications Ltd,1
CBES BANCORP INC,CBES Bancorp Inc,1
BIONOVA HOLDING CORP,Bionova Holding Corp,1
NMT MEDICAL INC,NMT Medical Inc,1
ADVANCED FIBRE COMM INC,Advanced Fibre Communications Inc,1
D & E COMMUNICATIONS INC,D&E Communications Inc,1
FILM ROMAN INC,Film Roman Inc,1
CENTRUE FINANCIAL CORP,Centrue Financial Corp,1
XSTELOS HOLDINGS INC,Xstelos Holdings Inc,1
EMPIRE RESOURCES INC,Empire Resources Inc,1
PREMIER CMNTY BANKSHARES INC,Premier Community Bankshares Inc,1
ANTARES PHARMA INC,Antares Pharma Inc,1
SOUTH STREET FINANCIAL CORP,South Street Financial Corp,1
ARDEN REALTY INC,Arden Realty Inc,1
CORNELL COMPANIES INC,Cornell Companies Inc.,1
DOVER MOTORSPORTS INC,Dover Motorsports Inc.,1
XANADOO CO,Xanadoo Co,1
BEXIL CORP,Bexil Corp,1
HARFORD BANK ABERDEEN/MD,Harford Bank Aberdeen Md,1
HUMBOLDT BANCORP,Humboldt Bancorp,1
NB & T FINANCIAL GROUP INC,NB&T Financial Group Inc,1
NAVIGANT CONSULTING INC,Navigant Consulting Inc.,1
