name,client,score
Align Technology Inc,Allen Institute for Brain Science,0.9100619162583317
Harvest Energy Trust,Harvest Community Foundation,0.9099183998043799
TD AMERITRADE Holding Corp,TD Ameritrade,0.9099042346251675
American Medical Alert Corp,American Medical Rehab Providers Assn,0.9098955292778336
International Displayworks Inc,International Wood Products Assn,0.9098834349453908
Hillsborough Resources Ltd,"Hillsborough County, FL",0.9098530714755697
Virginia Electric & Power Co,Virginia Community College System,0.9098403826553387
Enterprise Bancorp Inc/MA,Enterprise Rent-A-Car,0.9097878107400638
General Electric Co,General Vortex Energy,0.9097129893754309
Complete Production Services Inc,Complete Parachute Solutions,0.9097092270594634
Alliance Data Systems Corp,Alliance for Plasma Therapies,0.9095799660152492
Atrium Innovations Inc,Atrium Living Centers,0.9094709408289394
Forest Laboratories Inc,Forest Park Development Partners,0.9094524326174215
Northstar Neuroscience Inc,Northstar Corridor Development Authority,0.909441756704461
Electronic Control Security,Electronic Concepts & Engineering,0.909385868856683
Educational Development Corp,Educational Adventures,0.9093764197333284
Medical Facilities Corp,Medical Lake School District,0.9093625869309474
Lockheed Martin Corp,Lockheed Martin Sippican Inc,0.9092917473925444
California Engels Mining Co,California Assn of Winegrape Growers,0.9092910663085253
Applied Imaging Corp.,Applied Perception,0.9092731331799927
Global Self Storage Inc,Global Secure Corp,0.9092680466208386
Allied Motion Technologies Inc,Allied Technical Services,0.90914753800781
Cleveland Electric Illumination,Cleveland Institute of Art,0.9091462381607961
Select 50 S-1 Income Trust,Select Milk Producers Inc,0.9089173408348155
Michigan Consolidated Gas Co,Michigan Biotechnology Institute,0.9088769930645563
Crystal River Capital Inc,Crystal IS,0.9088516940558111
Global Entertainment Corp,Global Forex Trading,0.9087391834369926
US Oncology Inc,US-China Business Council,0.9087335957299403
Citizens First Bancorp Inc,Citizens for Reliable & Safe Highways,0.908633996840336
Entergy Louisiana LLC,Entergy Nuclear Northeast,0.9086003918081317
Becker Milk Company Ltd,Becker & Poliakoff,0.9085997145257825
Cleveland-Cliffs Inc,Cleveland Clinic Foundation,0.908594117737495
Northern Illinois Gas,Northern Pueblos Housing Authority,0.9085762633656825
Consumer Portfolio Services Inc,Consumer Healthcare Products Assn,0.9084767085205536
Cortland Bancorp,Cortland Cable,0.908395922769315
Alliance Data Systems Corp,Alliance for Charitable Reform,0.9083704062166511
Innovative Solutions and Support Inc,Innovative Signals Technology,0.9083518156105637
Pacific Rim Mining Corp.,Pacific Pulmonary Services,0.9082811630109284
Appalachian Power,Appalachia Service Project,0.9082357713659099
Werner Enterprises Inc.,Dealer Services Corp,0.9082356317768095
Philadelphia Consolidated Holding Corp,Philadelphia Stock Exchange,0.9082258673824325
Wisconsin Public Service Corp,Wisconsin Procurement Institute,0.9082192625117583
Entrust Inc,Entrust Capital,0.9082128296012649
Indiana Michigan Power Co,Indiana County Airport,0.9081332607566875
California Pizza Kitchen Inc,California Poultry Federation,0.9080882542708734
American Energy Group Ltd.,American Energy Technologies,0.9080272721211672
SouthernEra Diamonds Inc,Southern Methodist University,0.9079039459942887
New York Health Care Inc,New York State Reliability Council,0.9078998124201633
Virginia Electric & Power Co,Virginia Commonwealth University,0.9078032977239818
Alabama Aircraft Industries Inc,Alabama Retail Assn,0.9077921255654898
Alliance Data Systems Corp,Alliance for Biosecurity,0.9077898132166136
Southwest Airlines Co.,Southwest Conservation Corps,0.9077730738959395
Partner Communications Co Ltd,Partnership for Tomorrow,0.9077655059234313
Central Hudson Gas & Electric,Central Wyoming College,0.907745002705674
Encana Corp,EnCana Oil & Gas USA,0.907735017688435
Orange & Rockland Utilities,Orange County Sanitation District,0.9075905691278511
Cherokee International Corp,Cherokee Nation of Oklahoma,0.907566500024601
Lockheed Martin Corp,Lockheed Martin Maritime Systems,0.9075335247864618
West Coast Bancorp,West Coast Seafood Processors Assn,0.9075197562429816
Alaska Airlines Inc,Alaska Knik Arm Bridge & Toll Authority,0.9074921365340463
Childrens Place Inc,Children's Hospital of Alabama,0.9074711286686548
Millennium Cell Inc,Millennium Engineering & Integration,0.9074680205403272
Capital One Financial Corp.,Capital District Physicians' Health Plan,0.9074141603960899
Martinrea International Inc,Martin-Baker Aircraft,0.9073927266686008
Cooperative Bankshares Inc,Cooperative Assn of Switchgrass Energy,0.907372748212575
Cheyenne Resources Corp,Cheyenne River Sioux Tribe,0.9072815558066596
Health Care Select Sector SPDR Fund,Health Care Services Division,0.9072737285891636
California Pizza Kitchen Inc,California Canning Peach Assn,0.9072642774434745
International Paper Co,International Biometric Industry Assn,0.9072610683996021
Alliance Atlantis Communications Inc,Alliant Techsystems,0.9072211382370589
Independent Nickel Corp,Independence First,0.9071729564944232
California Engels Mining Co,California Credit Union League,0.9071710062669169
Illinois Tool Works Inc.,Illinois Public Transit Assn,0.9071465703126338
Great Lakes Aviation Ltd,Great Lakes Higher Education Corp,0.9071265626770545
Greater Community Bancorp,Greater Peoria Regional Airport,0.9071130805340736
Alliance One International Inc,Alliance Pipeline,0.9071041627698867
Tennessee Valley Authority,Tennessee Walking Horse Trainers Assn,0.9070994054749978
New England Realty Associates LP,New England Shelter for Homeless Vets,0.90706594997776
Guardian Capital Group Ltd,Guardian Technologies International,0.9070486549917137
Cascade Natural Gas Corp,Cascade Water Alliance,0.907038104994238
Southern California Gas Co,Southern Christian University,0.9070025924029144
Alberta Focused Income & Growth Fund,"Albert, Vernell",0.9069924105823038
International Lottery & Totalizator Systems Inc,International Labor Organization,0.9069043216224998
St Joseph Capital Corp,St Joseph's Hospital,0.9069014972354187
Childrens Place Inc,Children's Hospital/Research Ctr Oakland,0.9068783630925141
Nevada Power Co,Nevada Land & Resource Co,0.9067877239501574
Capitol Energy Resources Ltd,Capital Funding Group,0.9067217353164974
Medical Facilities Corp,Medical Savings Insurance,0.9067208677549453
Southern China Livestock Inc,Southern Plain Indian Housing Assn,0.9067015186662707
California Style Palms Inc,California Hospital Medical Center Found,0.9066498445054613
Western Quebec Mines Inc,Western Development,0.9066373081202392
Citizens South Banking Corp,Citizenship Trust,0.9066305464108378
Providence Service Corp,Providence Performing Arts Center,0.9065963968592738
Caspian Energy Inc,Caspian Energy Consultants,0.9065374085664638
Las Vegas Sands Corp,Las Vegas Paiute Tribe,0.9065255765153537
Carbonics Capital Corp,Carbon Nanotechnologies Inc,0.9064834580737952
Colorado Interstate Gas Co,Colorado Water Res & Power Dev Auth,0.9064523418847621
Morgans Hotel Group Co,Morgan State University,0.9064390618904223
"Acambis PLC, Cambridge",Acambis Inc,0.9064008519503525
Thomson Reuters PLC,Thomson Corp,0.9063885884166357
Cincinnati Bell Inc,Cincinnati Milacron,0.906355893085746
Alabama National BanCorporation,Alabama Nursing Home Assn,0.9063199723224832
Dominion Resources Black Warrior Trust,Dominion Resources,0.9063066635216287
Access to Money Inc,Access to Capital Coalition,0.9062768832861137
Magellan Health Inc,Magellan Health Services,0.9062632205855939
Afferro Mining Inc,Referentia Systems,0.9062373717993418
Samuel Manu-Tech Inc,Samueli Institute,0.9062090327533737
Bridge Bancorp Inc,Bridgeport Health System,0.9061938228537633
Global Imaging Systems Inc.,Global Impact,0.9061171086536309
Barnes & Noble Inc,Barnes & Noble College Bookstores,0.9059598355537414
Mississippi Power Co,Mission Community Hospital,0.9059350604462556
New York Life Insurance Co,New York University Medical School,0.9058986593701872
Western Sierra Mining Corp.,Western Urban Water Coalition,0.9058465406753788
Medical Facilities Corp,Medical Imaging & Technology Alliance,0.9058000095193102
California Petroleum Transport Corp,California Asparagus Commission,0.905773656123142
Computer Modelling Group Ltd,Computer & Communications Industry Assn,0.9057415248290789
Childrens Place Inc,Children's Museum of Richmond,0.9057267159091844
Pacific Energy Resources Ltd,Pacific West Energy,0.9056824654561808
Changyou.com Ltd,Changchong Electronic Co North America,0.905657920672707
Washington Group International Inc,Washington Suburban Sanitary Commission,0.9056500621445536
Hospitality Properties Trust,Hospital & Healthsystem Assn of PA,0.9056278993370097
Intrepid Mines Ltd,Intrepid Mining,0.9055714224041684
Milner Consolidated Silver Mines Ltd,Miller & Long Construction,0.905563414579287
Essex Corp,Essex Co Sheriff Office,0.9055617833866977
Brookdale Senior Living Inc,Brookdale Community College,0.9054709021743411
California Style Palms Inc,California Assn of Sanitation Agencies,0.9054047072383768
Restaurant Brands International Inc,Restaurant Assn of Metro Washington,0.9053925678917317
Northwest Airlines Corp,Northwest Mining Assn,0.9053123349442789
Chicago Bridge & Iron Co. NV,Chicago Province of the Society of Jesus,0.9052954848942342
Trident Resources Corp,Trident Techologies,0.9052082380162871
Philadelphia Consolidated Holding Corp,Philadelphia University,0.9051440281958544
Columbia  Bancorp,Columbia Power Technologies,0.905059766695902
Education Realty Trust Inc,Education Partnership,0.9050386862553984
Northern States Power/WI,Northernstar NG/Clearwater Port,0.905022849557642
Industrial Select Sector SPDR Fund,"Industrial Dev Auth of Newport News, VA",0.9050010869925198
Brown-Forman Corp,"Brownstein, Hyatt et al",0.904981310213915
Celebrate Express Inc,Celebrate Freedom Foundation,0.9049197676286203
Florida Gaming Corp,Florida Sugar Cane League,0.9048895051772279
Government Properties Income Trust,Government Accountability Project,0.904851777001765
Greater Bay Bancorp,Greater Harris County 911 Emergency Network,0.9048355726069359
Thomas Group Inc,Thomas & Skinner,0.9047880718334775
Aeolus Pharmaceuticals Inc,Aeolus Aero,0.9047265149121452
Greater Atlantic Financial Corp,Greater Akron Chamber,0.904725231174005
Upper Lake Oil & Gas Ltd,Upper Providence Township,0.9046956213456485
International Road Dynamics Inc,International Risk Group,0.9046884164335537
Portland General Electric Co,Portland State University,0.9046583527028812
Blount International Inc.,"Blount County, TN",0.9046336795358882
Mississippi Power Co,Mississippi Technology Alliance,0.904605536326456
Green Dot Corp,"Green, Eric D",0.9045316823530083
University Bancorp Inc,University Hospitals Health System,0.9045114254568193
Landmark Bancorp Inc,Landmark Aviation,0.9044586711817435
Alabama Aircraft Industries Inc,Alabama State Port Authority,0.9043758551637687
Australian Oil & Gas Corp,Australian National University,0.9043222589294493
Independent Bank Corp.,Independent Bankers Assn of Texas,0.9042372821951797
Colorado Interstate Gas Co,Colorado River Energy Distributors Assn,0.9041781404041878
Partners Value Split Corp,Partnership for Food Safety Education,0.904112990354151
National Rural Utilities Cooperative Finance Corp,National Auto Dealers Assn,0.9041081874924729
Continucare Corp,Continental Tire North America,0.9040763621468708
Atlantic Power Corp,Atlantic Pelagic Seafood,0.9039475517092412
Black & Decker Corp,Black Television News Networks,0.903877698297238
Financial Select Sector SPDR Fund,Financial Services Forum,0.9037544731657856
Southeastern Bank Financial Corp,Southeastern Colorado Water Conservancy ,0.9036934628375455
IndyMac Bancorp Inc.,Indymac Bank,0.903685997852173
Baldwin Technology Co Inc,"Baldwin County, AL Commission",0.9036845712107543
Solar Enertech Corp,Solar Energy Industries Assn,0.9036827834753579
Morris Publishing Group LLC,Morris Communications,0.9036666419626502
Columbus McKinnon Corp,Columbus Zoo & Aquarium & The Wilds,0.9035861436550067
Walter Energy Inc,Writers Guild of America East,0.9035676080234089
Washington Banking Co,Washington Biotech & Biomedical Assn,0.9035164410759372
Electric & Gas Technology,Electric Reliability Coordinating Councl,0.903472396643446
Cooper Industries Plc,Copper Valley Electric Assn,0.903405680187282
Boise Cascade Holdings LLC,Boise Cascade,0.9033631429469356
Technology Research Corp,Technology Assessment & Transfer,0.9033595122271576
Medical Makeover Corp Of America,Medical MetRx Solutions,0.9033428298395342
Constellation Software Inc,Constella Group,0.9033373825492612
Sierra Monitor Corp,Sierra Monolithics,0.9033019950071786
Michaels Companies Inc,Michael Chase Assoc,0.9033014024223434
Horizon Health Corp,Horizon Organic Holding,0.903284931149624
California Engels Mining Co,California Dried Plum Board,0.9032781166722966
Wireless Xcessories Group Inc,Wireless Generation,0.903244575545567
West Bancorporation Inc,Westport Inc,0.9032427982439618
Charlotte Russe Holding Inc,Charlotte-Mecklenburg Housing Prtnership,0.903133211902931
Federal Realty Investment Trust,Federation of American Scientists,0.9030877939735875
Pacific Financial Corp,Pacific Consolidated Industries,0.9030827347744073
Allegheny Technologies Inc,"Allegheny County, PA",0.9029717869088192
Richards Packaging Income Fund,"Richardson, Patrick et al",0.902963706976685
St. Lawrence Cement Group Inc,St Lawrence Seaway Pilots Assn,0.9028831785097665
President Casinos Inc,Presidential Airways,0.9028345554845303
Lockheed Martin Corp,Lockheed Martin Tactical Systems,0.902754892249043
Greater Community Bancorp,Greater Richmond Transit Co,0.9027175974288076
Philadelphia Consolidated Holding Corp,Philadelphia Regional Port Authority,0.9027075520673783
Wireless HOLDRS (SM) Trust,Wireless Cable of Lexington,0.9026442319105193
